"subject" "activity"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "standing"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "sitting"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "laying"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walking"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingdownstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
28 "walkingupstairs"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "standing"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "sitting"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "laying"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walking"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingdownstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
29 "walkingupstairs"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "standing"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "sitting"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "laying"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walking"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingdownstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
30 "walkingupstairs"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "standing"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "sitting"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "laying"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walking"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingdownstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
2 "walkingupstairs"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "standing"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "sitting"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "laying"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walking"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingdownstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
4 "walkingupstairs"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "standing"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "sitting"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
9 "laying"
